,Player Name,Team,Opponent,Venue,Difficulty,Gameweek,Kickoff Time
12784,Bryan,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12785,Gazzaniga,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12786,Kongolo,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12787,Tosin,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12788,Mitrović,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12789,Reed,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12790,Wilson,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12791,Rodák,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12792,Cavaleiro,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12793,Tete,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12794,Onomah,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12795,Robinson,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12796,Muniz,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12797,Stansfield,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12798,Palhinha,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12799,James,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12800,Andreas,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12801,Diop,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12802,Francois,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12803,Mbabu,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12804,Harris,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12805,Solomon,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12806,Ablade,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12807,Kurzawa,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12808,Willian,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12809,Vinícius,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12810,Parkes,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12811,Godo,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12812,Sekularac,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12813,Lukic,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12814,Wickens,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12815,C.Robinson,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
12816,Dibley-Dias,Fulham,Man Utd,Away,4,38,2023-05-28T15:30:00Z
14539,Schmeichel,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14540,Evans,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14541,Bertrand,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14542,Albrighton,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14543,Mendy,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14544,Vestergaard,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14545,Ward,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14546,Vardy,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14547,Ricardo,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14548,Amartey,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14549,Castagne,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14550,Tielemans,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14551,Pérez,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14552,Maddison,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14553,Iheanacho,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14554,Choudhury,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14555,Barnes,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14556,Ndidi,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14557,Dewsbury-Hall,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14558,Söyüncü,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14559,Justin,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14560,Soumaré,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14561,Thomas,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14562,Daka,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14563,Brunt,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14564,Iversen,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14565,Praet,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14566,Smithies,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14567,Faes,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14568,Braybrooke,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14569,Wormleighton,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14570,McAteer,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14571,Kristiansen,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14572,Tetê,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14573,Souttar,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
14574,Marçal-Madivadua,Leicester,West Ham,Home,2,38,2023-05-28T15:30:00Z
15835,Cooper,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15836,Ayling,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15837,Klich,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15838,Forshaw,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15839,Rodrigo,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15840,Dallas,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15841,Bamford,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15842,Llorente,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15843,Roberts,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15844,Koch,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15845,Raphinha,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15846,Harrison,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15847,Shackleton,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15848,Struijk,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15849,Klaesson,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15850,Greenwood,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15851,Meslier,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15852,Firpo,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15853,Summerville,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15854,Bate,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15855,Gelhardt,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15856,Hjelde,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15857,Kristensen,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15858,Roca,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15859,Aaronson,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15860,Gyabi,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15861,Adams,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15862,Sinisterra,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15863,Drameh,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15864,Gray,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15865,Robles,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15866,Gnonto,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15867,Mateo Joseph,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15868,Perkins,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15869,Wöber,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15870,Rutter,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15871,McKennie,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15872,Chilokoa-Mullen,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
15873,Monteiro,Leeds,Spurs,Home,3,38,2023-05-28T15:30:00Z
17356,Milner,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17357,Henderson,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17358,Matip,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17359,Thiago,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17360,Chamberlain,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17361,Firmino,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17362,Van Dijk,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17363,Alisson,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17364,Fabinho,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17365,Salah,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17366,Robertson,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17367,Alexander-Arnold,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17368,Gomez,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17369,Keita,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17370,Diogo Jota,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17371,Kelleher,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17372,Konaté,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17373,Jones,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17374,Tsimikas,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17375,Luis Díaz,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17376,Elliott,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17377,Carvalho,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17378,Darwin,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17379,Ramsay,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17380,Adrián,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17381,R.Williams,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17382,Davies,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17383,Van den Berg,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17384,Phillips,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17385,Chambers,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17386,Bajcetic,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17387,Clark,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17388,H.Davies,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17389,Arthur,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17390,Doak,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
17391,Gakpo,Liverpool,Southampton,Away,2,38,2023-05-28T15:30:00Z
18652,Walker,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18653,Gündogan,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18654,De Bruyne,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18655,Stones,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18656,Mahrez,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18657,Grealish,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18658,Cancelo,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18659,Ederson,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18660,Aké,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18661,Laporte,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18662,Steffen,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18663,Bernardo,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18664,Dias,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18665,Foden,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18666,Rodri,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18667,Palmer,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18668,McAtee,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18669,Haaland,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18670,Álvarez,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18671,Mbete,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18672,Wilson-Esbrand,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18673,Delap,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18674,Ortega,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18675,Phillips,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18676,Carson,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18677,Lewis,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18678,Sergio Gómez,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18679,Gomes,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18680,Knight,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18681,Akanji,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18682,Perrone,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18683,Robertson,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18684,Charles,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
18685,O'Reilly,Man City,Brentford,Away,3,38,2023-05-28T15:30:00Z
19808,Butland,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19809,Ronaldo,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19810,De Gea,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19811,Jones,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19812,Varane,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19813,Maguire,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19814,Fred,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19815,Shaw,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19816,Fernandes,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19817,Telles,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19818,Rashford,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19819,Van de Beek,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19820,Lindelöf,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19821,McTominay,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19822,Bailly,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19823,Sancho,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19824,Wan-Bissaka,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19825,Dalot,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19826,B.Williams,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19827,Elanga,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19828,Martial,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19829,Pellistri,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19830,Heaton,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19831,Malacia,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19832,Eriksen,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19833,Martínez,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19834,Amad,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19835,Iqbal,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19836,Garnacho,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19837,Casemiro,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19838,Antony,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19839,Kovár,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19840,Mainoo,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19841,Bishop,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19842,Shoretire,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19843,Bennett,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19844,Weghorst,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19845,Sabitzer,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
19846,Jurado,Man Utd,Fulham,Home,2,38,2023-05-28T15:30:00Z
21329,Gordon,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21330,Ritchie,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21331,Fernández,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21332,Clark,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21333,Darlow,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21334,Dubravka,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21335,Wilson,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21336,Trippier,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21337,Burn,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21338,Fraser,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21339,Lascelles,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21340,Gayle,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21341,Dummett,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21342,Manquillo,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21343,Krafth,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21344,Murphy,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21345,Schär,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21346,Targett,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21347,Saint-Maximin,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21348,Almirón,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21349,S.Longstaff,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21350,Joelinton,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21351,Lewis,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21352,Willock,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21353,Bruno Guimarães,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21354,Hendrick,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21355,Pope,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21356,Botman,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21357,Anderson,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21358,Ashby,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21359,Isak,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21360,Karius,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21361,Kuol,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
21362,Miley,Newcastle,Chelsea,Away,4,38,2023-05-28T15:30:00Z
22485,N.Williams,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22486,Shelvey,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22487,Wood,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22488,Arter,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22489,Cook,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22490,Lyle Taylor,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22491,Colback,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22492,Samba,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22493,Cafú,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22494,Lolley,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22495,McKenna,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22496,Dräger,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22497,Yates,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22498,Worrall,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22499,Panzo,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22500,Xande Silva,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22501,Surridge,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22502,Laryea,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22503,Mbe Soh,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22504,Johnson,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22505,Mighten,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22506,Ojeda,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22507,Awoniyi,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22508,Henderson,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22509,Biancone,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22510,Boly,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22511,Gibbs-White,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22512,Niakhaté,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22513,Richards,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22514,Hennessey,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22515,Toffolo,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22516,O'Brien,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22517,Lingard,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22518,Mangala,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22519,Hammond,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22520,Freuler,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22521,Kouyaté,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22522,Dennis,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22523,Renan Lodi,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22524,Badé,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22525,Aurier,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22526,Dale Taylor,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22527,Smith,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22528,Scarpa,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22529,Danilo,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22530,Navas,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22531,Felipe,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22532,A.Ayew,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
22533,G.Shelvey,Nott'm Forest,Crystal Palace,Away,2,38,2023-05-28T15:30:00Z
24886,Maitland-Niles,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24887,Lavia,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24888,Walcott,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24889,McCarthy,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24890,Romeu,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24891,Redmond,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24892,S.Armstrong,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24893,Elyounoussi,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24894,Ward-Prowse,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24895,A.Armstrong,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24896,Walker-Peters,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24897,Bednarek,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24898,Adams,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24899,Tella,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24900,Lyanco,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24901,Valery,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24902,Smallbone,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24903,Diallo,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24904,Perraud,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24905,Djenepo,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24906,Livramento,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24907,Salisu,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24908,Lis,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24909,Bazunu,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24910,Bella-Kotchap,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24911,Caballero,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24912,Aribo,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24913,Mara,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24914,Larios,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24915,Caleta-Car,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24916,Edozie,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24917,Payne,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
