,Player Name,Team,Position,Price,Total Points,Total Goals,Total Assists,Total Clean Sheets,Total Bonus,Minutes Played
396,Marçal-Madivadua,Leicester,Midfielder,4.5,0,0,0,0,0,0
397,Cooper,Leeds,Defender,4.4,32,1,0,2,1,1335
398,Ayling,Leeds,Defender,4.5,59,2,1,3,4,1958
399,Klich,Leeds,Midfielder,4.6,12,0,0,0,0,266
400,Forshaw,Leeds,Midfielder,4.4,14,0,0,0,0,383
401,Rodrigo,Leeds,Midfielder,6.3,125,13,2,5,6,1838
402,Dallas,Leeds,Defender,4.9,0,0,0,0,0,0
403,Bamford,Leeds,Forward,7.1,70,4,5,1,3,1510
404,Llorente,Leeds,Defender,4.4,16,0,0,1,2,648
405,Roberts,Leeds,Midfielder,5.0,0,0,0,0,0,0
406,Koch,Leeds,Defender,4.5,55,0,0,5,2,3085
407,Raphinha,Leeds,Midfielder,7.0,0,0,0,0,0,0
408,Harrison,Leeds,Midfielder,5.7,126,4,8,6,14,2620
409,Shackleton,Leeds,Midfielder,4.5,0,0,0,0,0,0
410,Struijk,Leeds,Defender,4.5,67,2,2,4,4,2140
411,Klaesson,Leeds,Goalkeeper,3.8,0,0,0,0,0,0
412,Greenwood,Leeds,Forward,4.1,30,1,2,0,1,410
413,Meslier,Leeds,Goalkeeper,4.4,90,0,0,5,8,3060
414,Firpo,Leeds,Defender,4.5,30,1,2,1,3,1334
415,Summerville,Leeds,Midfielder,4.2,74,4,4,1,4,1411
416,Bate,Leeds,Midfielder,4.5,0,0,0,0,0,0
417,Gelhardt,Leeds,Forward,5.1,20,0,2,0,0,201
418,Hjelde,Leeds,Defender,3.9,0,0,0,0,0,0
419,Kristensen,Leeds,Defender,4.7,51,3,1,2,1,1867
420,Roca,Leeds,Midfielder,4.8,67,1,3,2,3,2316
421,Aaronson,Leeds,Midfielder,5.3,82,1,4,5,0,2334
422,Gyabi,Leeds,Midfielder,4.2,1,0,0,0,0,7
423,Adams,Leeds,Midfielder,4.9,47,0,0,5,1,2156
424,Sinisterra,Leeds,Midfielder,6.5,53,5,0,0,6,863
425,Drameh,Leeds,Defender,4.0,1,0,0,0,0,70
426,Gray,Leeds,Midfielder,4.5,0,0,0,0,0,0
427,Robles,Leeds,Goalkeeper,4.0,6,0,0,0,0,270
428,Gnonto,Leeds,Forward,4.7,54,2,4,4,6,1344
429,Mateo Joseph,Leeds,Forward,4.5,3,0,0,0,0,24
430,Perkins,Leeds,Forward,4.5,0,0,0,0,0,0
431,Wöber,Leeds,Defender,4.4,26,0,0,2,2,1205
432,Rutter,Leeds,Forward,5.0,11,0,0,0,0,233
433,McKennie,Leeds,Midfielder,4.6,30,0,1,1,0,1375
434,Chilokoa-Mullen,Leeds,Defender,4.0,0,0,0,0,0,0
435,Monteiro,Leeds,Defender,4.0,0,0,0,0,0,0
436,Milner,Liverpool,Midfielder,4.4,40,0,1,3,0,799
437,Henderson,Liverpool,Midfielder,5.3,68,0,3,8,0,2027
438,Matip,Liverpool,Defender,5.9,36,1,0,3,4,1001
439,Thiago,Liverpool,Midfielder,5.1,30,0,0,2,0,1252
440,Chamberlain,Liverpool,Midfielder,4.9,20,1,0,0,2,332
441,Firmino,Liverpool,Forward,8.0,99,10,4,4,12,1146
442,Van Dijk,Liverpool,Defender,6.6,127,3,1,11,13,2835
443,Alisson,Liverpool,Goalkeeper,5.5,162,0,1,14,15,3330
444,Fabinho,Liverpool,Midfielder,5.2,66,0,1,11,0,2610
445,Salah,Liverpool,Midfielder,13.1,234,19,12,13,23,3200
446,Robertson,Liverpool,Defender,6.8,121,0,8,9,10,2579
447,Alexander-Arnold,Liverpool,Defender,7.8,152,2,10,10,20,2832
448,Gomez,Liverpool,Defender,4.3,68,0,0,8,8,1371
449,Keita,Liverpool,Midfielder,4.7,10,0,0,1,0,290
450,Diogo Jota,Liverpool,Forward,8.6,67,5,4,5,6,1035
451,Kelleher,Liverpool,Goalkeeper,3.9,0,0,0,0,0,0
452,Konaté,Liverpool,Defender,4.9,49,0,0,7,0,1551
453,Jones,Liverpool,Midfielder,4.9,51,3,1,4,4,973
454,Tsimikas,Liverpool,Defender,4.3,49,0,4,4,2,706
455,Luis Díaz,Liverpool,Midfielder,7.8,61,4,2,4,7,958
456,Elliott,Liverpool,Midfielder,4.8,62,1,2,5,2,1567
457,Carvalho,Liverpool,Midfielder,5.1,27,2,1,0,0,339
458,Darwin,Liverpool,Forward,8.6,100,9,5,7,8,1684
459,Ramsay,Liverpool,Defender,3.9,0,0,0,0,0,0
460,Adrián,Liverpool,Goalkeeper,3.8,0,0,0,0,0,0
461,R.Williams,Liverpool,Defender,4.0,0,0,0,0,0,0
462,Davies,Liverpool,Defender,4.0,0,0,0,0,0,0
463,Van den Berg,Liverpool,Defender,4.0,0,0,0,0,0,0
464,Phillips,Liverpool,Defender,3.8,3,0,0,0,0,65
465,Chambers,Liverpool,Defender,4.0,0,0,0,0,0,0
466,Bajcetic,Liverpool,Midfielder,4.3,22,1,0,3,0,522
467,Clark,Liverpool,Midfielder,4.5,1,0,0,0,0,7
468,H.Davies,Liverpool,Goalkeeper,4.0,0,0,0,0,0,0
469,Arthur,Liverpool,Midfielder,4.8,0,0,0,0,0,0
470,Doak,Liverpool,Midfielder,4.5,2,0,0,0,0,23
471,Gakpo,Liverpool,Midfielder,7.6,84,6,3,6,4,1422
472,Walker,Man City,Defender,4.7,67,0,0,7,0,1863
473,Gündogan,Man City,Midfielder,7.4,132,8,6,10,9,2351
474,De Bruyne,Man City,Midfielder,12.1,183,7,18,10,26,2413
475,Stones,Man City,Defender,5.6,93,2,2,7,13,1844
476,Mahrez,Man City,Midfielder,7.5,124,5,12,6,11,1823
477,Grealish,Man City,Midfielder,7.1,121,5,10,10,9,2051
478,Cancelo,Man City,Defender,7.1,73,2,2,6,10,1273
479,Ederson,Man City,Goalkeeper,5.4,118,0,1,11,8,3060
480,Aké,Man City,Defender,5.0,84,1,0,8,7,1809
481,Laporte,Man City,Defender,5.6,38,0,0,4,3,902
482,Steffen,Man City,Goalkeeper,4.0,0,0,0,0,0,0
483,Bernardo,Man City,Midfielder,6.7,106,4,6,7,9,2196
484,Dias,Man City,Defender,6.0,80,0,0,9,1,1997
485,Foden,Man City,Midfielder,8.0,140,11,7,5,15,1742
486,Rodri,Man City,Midfielder,5.6,108,2,6,11,7,2911
487,Palmer,Man City,Midfielder,4.2,17,0,1,1,0,268
488,McAtee,Man City,Midfielder,4.5,0,0,0,0,0,0
489,Haaland,Man City,Forward,12.4,272,36,9,13,40,2767
490,Álvarez,Man City,Forward,6.1,101,9,3,5,14,1358
491,Mbete,Man City,Defender,3.9,0,0,0,0,0,0
492,Wilson-Esbrand,Man City,Defender,3.8,0,0,0,0,0,0
493,Delap,Man City,Forward,4.4,0,0,0,0,0,0
494,Ortega,Man City,Goalkeeper,3.7,23,0,0,2,5,270
495,Phillips,Man City,Midfielder,4.8,12,0,0,1,0,201
496,Carson,Man City,Goalkeeper,3.8,0,0,0,0,0,0
497,Lewis,Man City,Defender,3.8,27,0,0,2,0,810
498,Sergio Gómez,Man City,Defender,4.4,19,0,1,1,1,250
499,Gomes,Man City,Midfielder,4.5,0,0,0,0,0,0
500,Knight,Man City,Midfielder,4.5,0,0,0,0,0,0
501,Akanji,Man City,Defender,5.1,82,0,1,7,5,2284
502,Perrone,Man City,Midfielder,4.4,1,0,0,0,0,18
503,Robertson,Man City,Midfielder,4.5,0,0,0,0,0,0
504,Charles,Man City,Midfielder,4.5,0,0,0,0,0,0
505,O'Reilly,Man City,Midfielder,4.5,0,0,0,0,0,0
506,Butland,Man Utd,Goalkeeper,4.4,0,0,0,0,0,0
507,Ronaldo,Man Utd,Forward,10.2,20,1,0,3,3,519
508,De Gea,Man Utd,Goalkeeper,5.1,154,0,0,17,5,3330
509,Jones,Man Utd,Defender,3.8,0,0,0,0,0,0
510,Varane,Man Utd,Defender,4.8,77,0,0,10,2,1912
511,Maguire,Man Utd,Defender,4.7,37,0,0,5,2,672
512,Fred,Man Utd,Midfielder,5.1,57,2,2,4,2,1163
513,Shaw,Man Utd,Defender,5.3,124,1,4,12,20,2552
514,Fernandes,Man Utd,Midfielder,9.5,166,7,9,18,20,3234
515,Telles,Man Utd,Defender,5.0,0,0,0,0,0,0
516,Rashford,Man Utd,Midfielder,7.2,203,17,7,13,21,2804
517,Van de Beek,Man Utd,Midfielder,5.1,8,0,0,0,0,162
518,Lindelöf,Man Utd,Defender,4.1,55,0,0,6,3,1269
519,McTominay,Man Utd,Midfielder,4.9,36,1,0,4,2,1126
520,Bailly,Man Utd,Defender,4.0,0,0,0,0,0,0
521,Sancho,Man Utd,Midfielder,7.1,96,5,3,13,6,1593
522,Wan-Bissaka,Man Utd,Defender,4.3,67,0,0,8,3,1432
523,Dalot,Man Utd,Defender,4.8,100,1,2,10,19,2062
524,B.Williams,Man Utd,Defender,3.7,0,0,0,0,0,0
525,Elanga,Man Utd,Midfielder,4.6,23,0,1,2,0,417
526,Martial,Man Utd,Forward,6.3,65,6,3,7,4,947
527,Pellistri,Man Utd,Midfielder,4.3,3,0,0,0,0,54
528,Heaton,Man Utd,Goalkeeper,3.8,0,0,0,0,0,0
529,Malacia,Man Utd,Defender,4.2,60,0,0,7,8,1301
530,Eriksen,Man Utd,Midfielder,6.2,102,1,9,13,8,2022
531,Martínez,Man Utd,Defender,4.4,81,1,0,9,6,2113
532,Amad,Man Utd,Midfielder,4.4,0,0,0,0,0,0
533,Iqbal,Man Utd,Midfielder,4.2,0,0,0,0,0,0
534,Garnacho,Man Utd,Midfielder,4.1,37,3,2,0,0,491
535,Casemiro,Man Utd,Midfielder,4.9,85,4,3,10,10,2056
536,Antony,Man Utd,Midfielder,7.3,82,4,2,12,4,1803
537,Kovár,Man Utd,Goalkeeper,4.0,0,0,0,0,0,0
538,Mainoo,Man Utd,Midfielder,4.5,1,0,0,0,0,10
539,Bishop,Man Utd,Goalkeeper,4.0,0,0,0,0,0,0
540,Shoretire,Man Utd,Forward,4.5,0,0,0,0,0,0
541,Bennett,Man Utd,Defender,4.0,0,0,0,0,0,0
542,Weghorst,Man Utd,Forward,5.4,23,0,1,4,0,777
543,Sabitzer,Man Utd,Midfielder,4.7,25,0,1,5,0,622
544,Jurado,Man Utd,Defender,4.0,0,0,0,0,0,0
545,Gordon,Newcastle,Midfielder,5.1,58,3,0,4,2,1506
546,Ritchie,Newcastle,Defender,4.2,7,0,0,0,0,35
547,Fernández,Newcastle,Defender,4.4,0,0,0,0,0,0
548,Clark,Newcastle,Defender,4.5,0,0,0,0,0,0
549,Darlow,Newcastle,Goalkeeper,3.9,0,0,0,0,0,0
550,Dubravka,Newcastle,Goalkeeper,4.1,8,0,0,1,1,66
551,Wilson,Newcastle,Forward,7.2,156,18,6,10,20,1849
552,Trippier,Newcastle,Defender,6.0,198,1,9,16,39,3252
553,Burn,Newcastle,Defender,4.5,128,1,0,14,6,3094
554,Fraser,Newcastle,Midfielder,5.2,11,0,0,1,0,308
555,Lascelles,Newcastle,Defender,4.3,3,0,0,0,0,214
556,Gayle,Newcastle,Forward,4.5,0,0,0,0,0,0
557,Dummett,Newcastle,Defender,3.9,0,0,0,0,0,0
558,Manquillo,Newcastle,Defender,4.2,4,0,0,0,0,34
559,Krafth,Newcastle,Defender,4.3,1,0,0,0,0,1
560,Murphy,Newcastle,Midfielder,4.2,77,4,2,3,2,1209
561,Schär,Newcastle,Defender,5.1,137,1,3,15,6,3117
562,Targett,Newcastle,Defender,4.7,33,0,0,3,2,526
563,Saint-Maximin,Newcastle,Midfielder,6.1,64,1,6,4,4,1041
564,Almirón,Newcastle,Midfielder,5.4,156,11,4,15,15,2397
565,S.Longstaff,Newcastle,Midfielder,4.3,93,1,5,13,2,2514
566,Joelinton,Newcastle,Midfielder,6.0,115,6,5,11,10,2660
567,Lewis,Newcastle,Defender,4.4,1,0,0,0,0,7
568,Willock,Newcastle,Midfielder,4.7,123,3,7,12,11,2556
569,Bruno Guimarães,Newcastle,Midfielder,5.5,105,4,5,12,5,2637
570,Hendrick,Newcastle,Midfielder,4.5,0,0,0,0,0,0
571,Pope,Newcastle,Goalkeeper,5.4,157,0,0,14,14,3261
572,Botman,Newcastle,Defender,4.5,126,0,2,13,7,3037
573,Anderson,Newcastle,Midfielder,4.3,23,0,0,1,0,320
574,Ashby,Newcastle,Defender,3.8,0,0,0,0,0,0
575,Isak,Newcastle,Forward,7.0,98,10,2,4,18,1433
576,Karius,Newcastle,Goalkeeper,3.9,0,0,0,0,0,0
577,Kuol,Newcastle,Midfielder,4.5,0,0,0,0,0,0
578,Miley,Newcastle,Midfielder,4.5,0,0,0,0,0,0
579,N.Williams,Nott'm Forest,Defender,3.8,54,1,1,4,1,1872
580,Shelvey,Nott'm Forest,Midfielder,4.8,16,0,0,1,0,573
581,Wood,Nott'm Forest,Forward,5.6,53,3,0,4,7,807
582,Arter,Nott'm Forest,Midfielder,4.1,0,0,0,0,0,0
583,Cook,Nott'm Forest,Defender,4.3,20,0,0,2,0,956
584,Lyle Taylor,Nott'm Forest,Forward,4.1,0,0,0,0,0,0
585,Colback,Nott'm Forest,Midfielder,4.1,14,0,0,0,0,492
586,Samba,Nott'm Forest,Goalkeeper,4.5,0,0,0,0,0,0
587,Cafú,Nott'm Forest,Midfielder,4.2,1,0,0,0,0,6
588,Lolley,Nott'm Forest,Midfielder,4.9,0,0,0,0,0,0
589,McKenna,Nott'm Forest,Defender,4.4,40,0,0,5,0,1570
590,Dräger,Nott'm Forest,Defender,4.0,0,0,0,0,0,0
591,Yates,Nott'm Forest,Midfielder,5.0,52,0,3,5,0,1743
592,Worrall,Nott'm Forest,Defender,4.2,59,1,0,5,2,2125
593,Panzo,Nott'm Forest,Defender,4.0,0,0,0,0,0,0
594,Xande Silva,Nott'm Forest,Midfielder,5.0,0,0,0,0,0,0
595,Surridge,Nott'm Forest,Forward,4.6,25,1,0,0,3,305
596,Laryea,Nott'm Forest,Defender,4.5,0,0,0,0,0,0
597,Mbe Soh,Nott'm Forest,Defender,4.2,0,0,0,0,0,0
598,Johnson,Nott'm Forest,Forward,5.5,120,8,5,7,15,2840
599,Mighten,Nott'm Forest,Midfielder,4.9,1,0,0,0,0,7
600,Ojeda,Nott'm Forest,Midfielder,4.5,0,0,0,0,0,0
601,Awoniyi,Nott'm Forest,Forward,5.6,92,9,1,5,14,1307
602,Henderson,Nott'm Forest,Goalkeeper,4.6,82,0,0,6,12,1620
603,Biancone,Nott'm Forest,Defender,4.2,2,0,0,0,0,15
604,Boly,Nott'm Forest,Defender,4.1,35,0,1,3,7,613
605,Gibbs-White,Nott'm Forest,Midfielder,5.5,141,5,11,8,11,3063
606,Niakhaté,Nott'm Forest,Defender,4.3,23,0,0,2,0,1073
607,Richards,Nott'm Forest,Defender,4.4,0,0,0,0,0,0
608,Hennessey,Nott'm Forest,Goalkeeper,3.9,5,0,0,0,0,181
609,Toffolo,Nott'm Forest,Defender,4.3,29,0,0,2,1,888
610,O'Brien,Nott'm Forest,Midfielder,4.7,22,1,0,1,0,578
611,Lingard,Nott'm Forest,Midfielder,5.4,33,0,1,5,0,918
612,Mangala,Nott'm Forest,Midfielder,4.9,48,1,1,5,0,1472
613,Hammond,Nott'm Forest,Midfielder,4.2,0,0,0,0,0,0
614,Freuler,Nott'm Forest,Midfielder,4.9,54,0,0,6,0,2157
615,Kouyaté,Nott'm Forest,Midfielder,4.4,34,1,0,2,2,853
616,Dennis,Nott'm Forest,Forward,5.6,38,2,2,1,3,691
617,Renan Lodi,Nott'm Forest,Defender,4.3,55,0,2,5,3,2166
618,Badé,Nott'm Forest,Defender,4.5,0,0,0,0,0,0
619,Aurier,Nott'm Forest,Defender,4.3,68,1,0,6,8,1853
620,Dale Taylor,Nott'm Forest,Forward,4.5,0,0,0,0,0,0
621,Smith,Nott'm Forest,Goalkeeper,4.0,0,0,0,0,0,0
622,Scarpa,Nott'm Forest,Midfielder,4.6,5,0,0,0,0,177
623,Danilo,Nott'm Forest,Midfielder,4.5,48,3,2,1,5,976
624,Navas,Nott'm Forest,Goalkeeper,4.5,43,0,0,2,5,1530
625,Felipe,Nott'm Forest,Defender,4.5,25,0,1,1,3,1417
626,A.Ayew,Nott'm Forest,Midfielder,5.0,10,0,0,0,0,305
627,G.Shelvey,Nott'm Forest,Goalkeeper,4.0,0,0,0,0,0,0
628,Maitland-Niles,Southampton,Midfielder,4.8,38,0,1,3,0,1400
629,Lavia,Southampton,Midfielder,4.5,55,1,1,4,0,2157
630,Walcott,Southampton,Midfielder,4.8,44,2,1,2,1,1047
631,McCarthy,Southampton,Goalkeeper,4.3,7,0,0,0,0,450
632,Romeu,Southampton,Midfielder,4.8,2,0,0,0,0,74
633,Redmond,Southampton,Midfielder,5.3,1,0,0,0,0,1
634,S.Armstrong,Southampton,Midfielder,4.7,56,2,2,1,2,1365
635,Elyounoussi,Southampton,Midfielder,5.1,60,1,1,2,0,2099
636,Ward-Prowse,Southampton,Midfielder,6.1,135,8,4,4,18,3285
637,A.Armstrong,Southampton,Forward,5.3,49,1,1,1,3,1294
638,Walker-Peters,Southampton,Defender,4.4,56,1,0,3,2,2560
639,Bednarek,Southampton,Defender,4.2,32,0,0,3,2,1680
640,Adams,Southampton,Forward,6.0,94,5,5,4,9,1987
641,Tella,Southampton,Midfielder,5.0,0,0,0,0,0,0
642,Lyanco,Southampton,Defender,4.4,26,1,0,0,0,1083
643,Valery,Southampton,Defender,4.0,0,0,0,0,0,45
644,Smallbone,Southampton,Midfielder,4.5,0,0,0,0,0,0
645,Diallo,Southampton,Midfielder,4.1,19,0,0,0,0,813
646,Perraud,Southampton,Defender,4.0,71,2,2,4,5,1828
647,Djenepo,Southampton,Midfielder,4.9,27,0,2,0,0,702
648,Livramento,Southampton,Defender,4.4,1,0,0,0,0,13
649,Salisu,Southampton,Defender,4.3,33,0,1,1,2,1971
650,Lis,Southampton,Goalkeeper,4.0,0,0,0,0,0,0
651,Bazunu,Southampton,Goalkeeper,4.4,84,0,0,4,3,2880
652,Bella-Kotchap,Southampton,Defender,4.5,49,0,2,3,5,1881
653,Caballero,Southampton,Goalkeeper,3.8,0,0,0,0,0,0
654,Aribo,Southampton,Midfielder,5.0,46,2,0,1,3,1219
655,Mara,Southampton,Forward,5.3,32,1,2,0,0,538
656,Larios,Southampton,Defender,4.0,4,0,0,0,0,150
657,Caleta-Car,Southampton,Defender,4.4,28,1,0,1,2,942
658,Edozie,Southampton,Midfielder,4.6,23,0,0,1,0,554
659,Payne,Southampton,Midfielder,4.5,0,0,0,0,0,0
660,Finnigan,Southampton,Midfielder,4.5,0,0,0,0,0,0
661,Morgan,Southampton,Forward,4.5,0,0,0,0,0,0
662,Orsic,Southampton,Midfielder,5.1,1,0,0,0,0,6
663,Alcaraz,Southampton,Midfielder,5.0,50,4,1,0,4,934
664,Bree,Southampton,Defender,4.5,4,0,0,0,0,276
665,Kamaldeen,Southampton,Midfielder,4.9,31,0,1,3,1,874
666,Onuachu,Southampton,Forward,5.3,14,0,0,1,0,401
667,Doyle,Southampton,Midfielder,4.5,1,0,0,0,0,6
668,Ballard,Southampton,Forward,4.5,1,0,0,0,0,20
669,Lloris,Spurs,Goalkeeper,5.4,89,0,0,7,12,2205
670,Forster,Spurs,Goalkeeper,3.9,38,0,0,3,1,1125
671,Kane,Spurs,Forward,11.4,247,28,8,11,45,3316
672,Son,Spurs,Midfielder,11.5,147,10,5,9,8,2811
673,Doherty,Spurs,Defender,4.6,35,1,0,3,2,663
674,Dier,Spurs,Defender,5.0,96,2,1,9,5,2816
675,Lucas Moura,Spurs,Midfielder,5.8,11,0,0,0,0,144
676,Davies,Spurs,Defender,4.7,97,2,3,9,3,2194
677,Højbjerg,Spurs,Midfielder,5.3,120,4,5,10,10,3131
678,Winks,Spurs,Midfielder,4.4,0,0,0,0,0,0
679,Sánchez,Spurs,Defender,4.2,26,0,0,2,1,758
680,R.Sessegnon,Spurs,Defender,4.4,35,2,1,1,0,805
681,Bergwijn,Spurs,Midfielder,5.5,0,0,0,0,0,0
682,Reguilón,Spurs,Defender,4.2,0,0,0,0,0,0
683,Tanganga,Spurs,Defender,3.8,4,0,0,0,0,145
684,Bentancur,Spurs,Midfielder,5.3,71,5,2,6,7,1501
685,Skipp,Spurs,Midfielder,4.3,41,1,0,4,1,1399
686,Rodon,Spurs,Defender,4.0,0,0,0,0,0,0
687,Romero,Spurs,Defender,4.9,66,0,2,8,3,2363
688,Bissouma,Spurs,Midfielder,4.7,25,0,0,1,0,922
689,Emerson Royal,Spurs,Defender,4.8,84,2,2,7,9,1639
690,Kulusevski,Spurs,Midfielder,7.8,93,2,7,7,5,1996
691,Scarlett,Spurs,Forward,4.5,0,0,0,0,0,0
692,Perišić,Spurs,Defender,5.3,94,1,8,6,6,2099
693,White,Spurs,Midfielder,4.4,1,0,0,0,0,4
694,Sarr,Spurs,Midfielder,4.2,10,0,0,0,0,188
695,Austin,Spurs,Goalkeeper,3.9,0,0,0,0,0,0
696,Devine,Spurs,Midfielder,4.3,0,0,0,0,0,0
697,Parrott,Spurs,Forward,4.5,0,0,0,0,0,0
698,Richarlison,Spurs,Forward,8.4,53,1,5,3,2,981
699,Lenglet,Spurs,Defender,4.8,61,0,2,5,6,1928
700,Spence,Spurs,Defender,4.1,4,0,0,0,0,5
701,Bryan,Spurs,Midfielder,5.0,9,0,1,1,0,146
702,Danjuma,Spurs,Midfielder,6.1,15,1,0,0,0,162
703,Pedro Porro,Spurs,Defender,4.8,46,2,2,2,3,1042
704,Mundle,Spurs,Midfielder,4.5,0,0,0,0,0,0
705,Abbott,Spurs,Midfielder,4.5,0,0,0,0,0,0
706,Craig,Spurs,Midfielder,4.5,0,0,0,0,0,0
707,Ings,West Ham,Forward,6.3,94,8,1,5,13,1551
708,Fabianski,West Ham,Goalkeeper,4.9,126,0,0,9,10,3021
709,Ogbonna,West Ham,Defender,4.4,44,0,0,4,4,1234
710,Cresswell,West Ham,Defender,4.7,73,0,1,6,8,2165
711,Antonio,West Ham,Forward,6.9,82,5,3,5,4,1761
712,Lanzini,West Ham,Midfielder,5.0,16,1,0,0,1,239
713,Zouma,West Ham,Defender,4.4,88,2,1,7,8,1988
714,Masuaku,West Ham,Defender,4.5,0,0,0,0,0,0
715,Coufal,West Ham,Defender,4.0,57,0,2,4,2,2045
716,Benrahma,West Ham,Midfielder,5.5,104,6,3,6,5,1998
717,Bowen,West Ham,Midfielder,8.0,144,6,9,9,9,3204
718,Vlasic,West Ham,Midfielder,5.0,0,0,0,0,0,0
719,Rice,West Ham,Midfielder,4.7,114,4,3,9,12,3182
720,Soucek,West Ham,Midfielder,5.0,100,2,4,8,6,2811
721,Fornals,West Ham,Midfielder,4.9,61,2,1,1,3,1403
722,Johnson,West Ham,Defender,4.4,29,0,0,2,1,860
723,Aguerd,West Ham,Defender,4.8,57,2,0,5,5,1504
724,Areola,West Ham,Goalkeeper,4.3,7,0,0,0,0,307
725,Downes,West Ham,Midfielder,4.2,25,0,0,1,0,667
726,Scamacca,West Ham,Forward,6.6,41,3,0,3,7,921
727,Emerson,West Ham,Defender,4.0,38,1,0,2,2,1298
728,Coventry,West Ham,Midfielder,4.4,1,0,0,0,0,1
729,Oko-Flex,West Ham,Midfielder,4.4,0,0,0,0,0,0
730,Cornet,West Ham,Midfielder,5.9,13,0,0,0,0,213
731,Kehrer,West Ham,Defender,4.3,66,0,3,5,4,2139
732,Paquetá,West Ham,Midfielder,5.9,96,4,5,6,8,2084
733,Mubama,West Ham,Forward,4.5,3,0,0,0,0,36
734,Anang,West Ham,Goalkeeper,4.0,0,0,0,0,0,0
735,Hegyi,West Ham,Goalkeeper,3.9,0,0,0,0,0,0
736,Casey,West Ham,Defender,4.0,0,0,0,0,0,0
737,Dawson,Wolves,Defender,4.8,75,1,1,7,7,2134
738,Jiménez,Wolves,Forward,6.5,27,0,2,2,0,749
739,Jonny,Wolves,Defender,4.3,45,1,0,5,0,1257
740,Sá,Wolves,Goalkeeper,5.0,147,0,0,11,18,3150
741,Neves,Wolves,Midfielder,5.2,117,6,2,10,16,2975
742,Hwang,Wolves,Midfielder,5.7,58,3,2,3,3,1051
743,Semedo,Wolves,Defender,5.0,75,0,1,8,5,2543
744,Podence,Wolves,Midfielder,5.1,92,6,1,6,10,1760
745,Kilman,Wolves,Defender,4.3,109,0,1,11,12,3240
746,Cundle,Wolves,Midfielder,4.4,0,0,0,0,0,0
747,Neto,Wolves,Midfielder,4.9,37,0,2,5,0,962
748,Aït-Nouri,Wolves,Defender,4.1,41,1,0,4,0,1022
749,Fabio Silva,Wolves,Forward,5.5,0,0,0,0,0,0
750,Toti,Wolves,Defender,3.9,42,1,0,4,4,956
751,Chiquinho,Wolves,Midfielder,5.0,0,0,0,0,0,0
752,Adama,Wolves,Midfielder,5.3,64,2,4,2,0,1387
753,Šarkić,Wolves,Goalkeeper,3.9,0,0,0,0,0,0
754,Mosquera,Wolves,Defender,3.9,0,0,0,0,0,0
755,Moutinho,Wolves,Midfielder,4.6,56,0,2,6,0,1773
756,Collins,Wolves,Defender,4.2,49,0,0,4,6,1721
757,Smith,Wolves,Goalkeeper,3.9,0,0,0,0,0,0
758,Bueno,Wolves,Defender,3.8,41,0,1,3,3,1262
759,Hodge,Wolves,Midfielder,4.3,4,0,0,0,0,167
760,Ronan,Wolves,Midfielder,4.4,1,0,0,0,0,1
761,Campbell,Wolves,Midfielder,4.4,5,0,0,0,0,68
762,Guedes,Wolves,Midfielder,5.8,29,1,1,2,1,703
763,Matheus,Wolves,Midfielder,4.8,79,1,1,11,5,2422
764,Kalajdžić,Wolves,Forward,5.3,1,0,0,0,0,45
765,Diego Costa,Wolves,Forward,5.3,33,1,0,6,3,1235
766,Traoré,Wolves,Midfielder,4.3,13,0,1,0,0,382
767,Fraser,Wolves,Forward,4.5,0,0,0,0,0,0
768,Griffiths,Wolves,Midfielder,4.4,0,0,0,0,0,0
769,Lembikisa,Wolves,Defender,4.0,1,0,0,0,0,22
770,Cunha,Wolves,Forward,5.3,39,2,0,5,6,961
771,Lemina,Wolves,Midfielder,4.5,33,0,1,5,0,1207
772,Sarabia,Wolves,Midfielder,4.9,27,1,0,3,3,764
773,Bentley,Wolves,Goalkeeper,4.0,6,0,0,0,0,180
774,João Gomes,Wolves,Midfielder,4.5,19,1,0,2,2,565
